City,Resource,Year,Month,Usage
Sandakan,Electricity,2021,11,27261.11
Sandakan,Electricity,2021,12,32028.87
Sandakan,Electricity,2022,1,27741.3
Sandakan,Electricity,2022,2,29211.51
Sandakan,Electricity,2022,3,28046.48
Sandakan,Electricity,2022,4,27252.42
Sandakan,Electricity,2022,5,28056.62
Sandakan,Electricity,2022,6,28932.5
Sandakan,Electricity,2022,7,28453.96
Sandakan,Electricity,2022,8,29327.07
Sandakan,Electricity,2022,9,30660.66
Sandakan,Electricity,2022,10,30206.12
Sandakan,Electricity,2022,11,26903.16
Sandakan,Electricity,2022,12,32514.91
Sandakan,Electricity,2023,1,29560.0
Sandakan,Electricity,2023,2,26993.71
Sandakan,Electricity,2023,3,30622.21
Sandakan,Electricity,2023,4,28197.63
Sandakan,Electricity,2023,5,27865.38
Sandakan,Electricity,2023,6,30208.26
Sandakan,Electricity,2023,7,26097.12
Sandakan,Electricity,2023,8,28253.45
Sandakan,Electricity,2023,9,30980.81
Sandakan,Electricity,2023,10,26029.48
Sandakan,Electricity,2023,11,24737.55
Sandakan,Electricity,2023,12,30065.96
Sandakan,Electricity,2024,1,29235.29
Sandakan,Electricity,2024,2,27636.19
Sandakan,Electricity,2024,3,28860.87
Sandakan,Electricity,2024,4,26781.37
Sandakan,Electricity,2024,5,25015.92
Sandakan,Electricity,2024,6,31341.39
Sandakan,Electricity,2024,7,29166.04
Sandakan,Electricity,2024,8,26902.54
Sandakan,Electricity,2024,9,29039.33
Sandakan,Electricity,2024,10,27431.72
Sandakan,Electricity,2024,11,27616.98
Sandakan,Electricity,2024,12,31731.02
Sandakan,Electricity,2025,1,25823.35
Sandakan,Electricity,2025,2,29019.73
Sandakan,Electricity,2025,3,29059.77
Sandakan,Fuel,2020,1,16671.36
Sandakan,Fuel,2020,2,21292.81
Sandakan,Fuel,2020,3,23116.37
Sandakan,Fuel,2020,4,19774.7
Sandakan,Fuel,2020,5,19968.09
Sandakan,Fuel,2020,6,22224.81
Sandakan,Fuel,2020,7,16981.44
Sandakan,Fuel,2020,8,20388.11
Sandakan,Fuel,2020,9,21811.81
Sandakan,Fuel,2020,10,19595.1
Sandakan,Fuel,2020,11,19111.9
Sandakan,Fuel,2020,12,23025.06
Sandakan,Fuel,2021,1,21431.46
Sandakan,Fuel,2021,2,18316.59
Sandakan,Fuel,2021,3,23491.66
Sandakan,Fuel,2021,4,18837.56
Sandakan,Fuel,2021,5,20138.59
Sandakan,Fuel,2021,6,23019.31
Sandakan,Fuel,2021,7,19510.38
Sandakan,Fuel,2021,8,19454.41
Sandakan,Fuel,2021,9,22895.53
Sandakan,Fuel,2021,10,20792.2
Sandakan,Fuel,2021,11,18944.93
Sandakan,Fuel,2021,12,21373.04
Sandakan,Fuel,2022,1,18495.89
Sandakan,Fuel,2022,2,19240.4
Sandakan,Fuel,2022,3,21872.47
Sandakan,Fuel,2022,4,21351.63
Sandakan,Fuel,2022,5,20106.23
Sandakan,Fuel,2022,6,21433.05
Sandakan,Fuel,2022,7,20527.38
Sandakan,Fuel,2022,8,19860.35
Sandakan,Fuel,2022,9,22489.34
Sandakan,Fuel,2022,10,20128.18
Sandakan,Fuel,2022,11,20926.53
Sandakan,Fuel,2022,12,20396.14
Sandakan,Fuel,2023,1,20940.95
Sandakan,Fuel,2023,2,20790.79
Sandakan,Fuel,2023,3,22468.02
Sandakan,Fuel,2023,4,19852.29
Sandakan,Fuel,2023,5,20512.09
Sandakan,Fuel,2023,6,21636.53
Sandakan,Fuel,2023,7,18892.67
Sandakan,Fuel,2023,8,19829.33
Sandakan,Fuel,2023,9,22488.77
Sandakan,Fuel,2023,10,19656.36
Sandakan,Fuel,2023,11,16690.52
Sandakan,Fuel,2023,12,22322.03
Sandakan,Fuel,2024,1,21750.37
Sandakan,Fuel,2024,2,18859.93
Sandakan,Fuel,2024,3,22387.16
Sandakan,Fuel,2024,4,20052.99
Sandakan,Fuel,2024,5,19875.07
Sandakan,Fuel,2024,6,23680.61
Sandakan,Fuel,2024,7,19487.9
Sandakan,Fuel,2024,8,19424.02
Sandakan,Fuel,2024,9,20868.19
Sandakan,Fuel,2024,10,19662.26
Sandakan,Fuel,2024,11,19228.2
Sandakan,Fuel,2024,12,21535.79
Sandakan,Fuel,2025,1,20613.74
Sandakan,Fuel,2025,2,18500.85
Sandakan,Fuel,2025,3,20832.14
Tawau,Water,2020,1,10213.52
Tawau,Water,2020,2,11107.33
Tawau,Water,2020,3,13187.21
Tawau,Water,2020,4,10933.79
Tawau,Water,2020,5,11252.19
Tawau,Water,2020,6,11378.76
Tawau,Water,2020,7,10299.47
Tawau,Water,2020,8,10477.49
Tawau,Water,2020,9,10210.45
Tawau,Water,2020,10,10375.97
Tawau,Water,2020,11,9837.58
Tawau,Water,2020,12,11265.35
Tawau,Water,2021,1,11281.04
Tawau,Water,2021,2,10831.89
Tawau,Water,2021,3,11479.39
Tawau,Water,2021,4,10143.29
Tawau,Water,2021,5,11365.87
Tawau,Water,2021,6,10967.52
Tawau,Water,2021,7,11351.76
Tawau,Water,2021,8,10248.29
Tawau,Water,2021,9,12919.29
Tawau,Water,2021,10,10659.07
Tawau,Water,2021,11,11317.42
Tawau,Water,2021,12,12591.45
Tawau,Water,2022,1,10376.41
Tawau,Water,2022,2,10258.46
Tawau,Water,2022,3,11590.75
Tawau,Water,2022,4,10700.06
Tawau,Water,2022,5,10941.22
Tawau,Water,2022,6,11457.34
Tawau,Water,2022,7,10495.64
Tawau,Water,2022,8,10646.25
Tawau,Water,2022,9,12468.01
Tawau,Water,2022,10,11932.4
Tawau,Water,2022,11,10558.66
Tawau,Water,2022,12,12333.53
Tawau,Water,2023,1,10859.6
Tawau,Water,2023,2,9282.66
Tawau,Water,2023,3,12721.73
Tawau,Water,2023,4,10491.58
Tawau,Water,2023,5,10546.1
Tawau,Water,2023,6,10658.24
Tawau,Water,2023,7,10827.17
Tawau,Water,2023,8,11127.65
Tawau,Water,2023,9,11363.17
Tawau,Water,2023,10,9233.04
Tawau,Water,2023,11,9492.7
Tawau,Water,2023,12,11536.63
Tawau,Water,2024,1,11067.09
Tawau,Water,2024,2,11707.09
Tawau,Water,2024,3,10845.95
Tawau,Water,2024,4,10314.13
Tawau,Water,2024,5,10390.46
Tawau,Water,2024,6,11405.92
Tawau,Water,2024,7,9726.17
Tawau,Water,2024,8,10098.31
Tawau,Water,2024,9,11341.36
Tawau,Water,2024,10,10025.68
Tawau,Water,2024,11,9883.38
Tawau,Water,2024,12,11681.12
Tawau,Water,2025,1,10651.97
Tawau,Water,2025,2,9342.44
Tawau,Water,2025,3,12560.73
Tawau,Electricity,2020,1,28066.36
Tawau,Electricity,2020,2,27543.29
Tawau,Electricity,2020,3,29084.43
Tawau,Electricity,2020,4,26774.5
Tawau,Electricity,2020,5,25340.02
Tawau,Electricity,2020,6,27777.14
Tawau,Electricity,2020,7,25804.15
Tawau,Electricity,2020,8,26800.69
Tawau,Electricity,2020,9,29239.05
Tawau,Electricity,2020,10,24197.41
Tawau,Electricity,2020,11,27976.48
Tawau,Electricity,2020,12,28182.24
Tawau,Electricity,2021,1,24869.85
Tawau,Electricity,2021,2,27109.51
Tawau,Electricity,2021,3,30040.39
Tawau,Electricity,2021,4,27841.32
Tawau,Electricity,2021,5,24049.61
Tawau,Electricity,2021,6,28396.48
Tawau,Electricity,2021,7,23966.1
Tawau,Electricity,2021,8,26684.09
Tawau,Electricity,2021,9,30661.6
Tawau,Electricity,2021,10,27185.73
Tawau,Electricity,2021,11,28857.39
Tawau,Electricity,2021,12,30890.32
Tawau,Electricity,2022,1,29017.89
Tawau,Electricity,2022,2,26527.46
Tawau,Electricity,2022,3,28744.71
Tawau,Electricity,2022,4,25340.35
Tawau,Electricity,2022,5,25633.62
Tawau,Electricity,2022,6,28146.38
Tawau,Electricity,2022,7,26473.52
Tawau,Electricity,2022,8,27713.94
Tawau,Electricity,2022,9,30390.24
Tawau,Electricity,2022,10,28340.09
Tawau,Electricity,2022,11,25485.13
Tawau,Electricity,2022,12,28326.66
Tawau,Electricity,2023,1,27385.07
Tawau,Electricity,2023,2,26144.62
Tawau,Electricity,2023,3,27906.3
Tawau,Electricity,2023,4,26056.46
Tawau,Electricity,2023,5,26341.31
Tawau,Electricity,2023,6,25733.34
Tawau,Electricity,2023,7,26430.29
Tawau,Electricity,2023,8,26896.41
Tawau,Electricity,2023,9,25623.29
Tawau,Electricity,2023,10,25631.35
Tawau,Electricity,2023,11,26177.58
Tawau,Electricity,2023,12,29661.91
Tawau,Electricity,2024,1,26071.09
Tawau,Electricity,2024,2,24702.92
Tawau,Electricity,2024,3,27320.53
Tawau,Electricity,2024,4,26867.93
Tawau,Electricity,2024,5,28243.19
Tawau,Electricity,2024,6,27623.4
Tawau,Electricity,2024,7,25387.01
Tawau,Electricity,2024,8,22494.78
Tawau,Electricity,2024,9,28747.39
Tawau,Electricity,2024,10,28347.61
Tawau,Electricity,2024,11,25902.64
Tawau,Electricity,2024,12,29939.17
Tawau,Electricity,2025,1,26018.77
Tawau,Electricity,2025,2,26104.17
Tawau,Electricity,2025,3,29742.96
Tawau,Fuel,2020,1,19520.94
Tawau,Fuel,2020,2,19249.31
Tawau,Fuel,2020,3,22287.7
Tawau,Fuel,2020,4,19402.66
Tawau,Fuel,2020,5,20401.21
Tawau,Fuel,2020,6,20631.92
Tawau,Fuel,2020,7,18439.7
Tawau,Fuel,2020,8,20920.34
Tawau,Fuel,2020,9,20038.96
Tawau,Fuel,2020,10,20355.09
Tawau,Fuel,2020,11,19470.01
Tawau,Fuel,2020,12,20042.78
Tawau,Fuel,2021,1,19643.7
Tawau,Fuel,2021,2,18272.05
Tawau,Fuel,2021,3,20354.27
Tawau,Fuel,2021,4,19069.45
Tawau,Fuel,2021,5,18650.5
Tawau,Fuel,2021,6,20459.09
Tawau,Fuel,2021,7,19513.48
Tawau,Fuel,2021,8,18697.44
Tawau,Fuel,2021,9,18522.46
Tawau,Fuel,2021,10,18351.47
Tawau,Fuel,2021,11,19095.69
Tawau,Fuel,2021,12,18891.69
Tawau,Fuel,2022,1,20229.05
Tawau,Fuel,2022,2,18036.89
Tawau,Fuel,2022,3,20698.13
Tawau,Fuel,2022,4,17950.21
Tawau,Fuel,2022,5,18443.87
Tawau,Fuel,2022,6,21019.56
Tawau,Fuel,2022,7,19336.3
Tawau,Fuel,2022,8,18206.35
Tawau,Fuel,2022,9,19252.64
Tawau,Fuel,2022,10,19554.51
Tawau,Fuel,2022,11,17745.09
Tawau,Fuel,2022,12,22351.37
Tawau,Fuel,2023,1,19178.95
Tawau,Fuel,2023,2,17196.58
Tawau,Fuel,2023,3,22001.07
Tawau,Fuel,2023,4,18834.74
Tawau,Fuel,2023,5,18314.98
Tawau,Fuel,2023,6,21062.74
Tawau,Fuel,2023,7,18684.87
Tawau,Fuel,2023,8,17568.3
Tawau,Fuel,2023,9,21116.98
Tawau,Fuel,2023,10,20679.15
Tawau,Fuel,2023,11,18064.68
Tawau,Fuel,2023,12,20576.92
Tawau,Fuel,2024,1,17396.6
Tawau,Fuel,2024,2,19803.53
Tawau,Fuel,2024,3,20718.72
Tawau,Fuel,2024,4,18074.15
Tawau,Fuel,2024,5,18007.75
Tawau,Fuel,2024,6,21523.5
Tawau,Fuel,2024,7,18707.22
Tawau,Fuel,2024,8,18733.44
Tawau,Fuel,2024,9,21484.98
Tawau,Fuel,2024,10,19413.88
Tawau,Fuel,2024,11,19280.92
Tawau,Fuel,2024,12,19353.57
Tawau,Fuel,2025,1,19415.72
Tawau,Fuel,2025,2,19404.61
Tawau,Fuel,2025,3,20284.08
Kuching,Water,2020,1,14844.4
Kuching,Water,2020,2,14577.74
Kuching,Water,2020,3,14866.58
Kuching,Water,2020,4,14364.45
Kuching,Water,2020,5,13064.77
Kuching,Water,2020,6,15389.29
Kuching,Water,2020,7,13698.67
Kuching,Water,2020,8,13301.98
Kuching,Water,2020,9,15071.12
Kuching,Water,2020,10,13233.72
Kuching,Water,2020,11,14167.13
Kuching,Water,2020,12,16271.59
Kuching,Water,2021,1,14250.44
Kuching,Water,2021,2,13696.83
Kuching,Water,2021,3,14922.57
Kuching,Water,2021,4,13980.85
Kuching,Water,2021,5,14351.76
Kuching,Water,2021,6,13608.61
Kuching,Water,2021,7,13973.4
Kuching,Water,2021,8,14734.26
Kuching,Water,2021,9,15580.4
Kuching,Water,2021,10,15451.0
Kuching,Water,2021,11,13573.8
Kuching,Water,2021,12,15612.67
Kuching,Water,2022,1,14053.53
Kuching,Water,2022,2,14287.46
Kuching,Water,2022,3,14522.37
Kuching,Water,2022,4,13478.57
Kuching,Water,2022,5,13381.58
Kuching,Water,2022,6,16283.86
Kuching,Water,2022,7,13169.99
Kuching,Water,2022,8,13479.75
Kuching,Water,2022,9,15040.59
Kuching,Water,2022,10,12653.62
Kuching,Water,2022,11,14734.39
Kuching,Water,2022,12,14970.56
Kuching,Water,2023,1,12392.39
Kuching,Water,2023,2,13783.06
Kuching,Water,2023,3,16727.3
Kuching,Water,2023,4,14216.59
Kuching,Water,2023,5,13544.09
Kuching,Water,2023,6,15760.03
Kuching,Water,2023,7,13954.08
Kuching,Water,2023,8,13288.64
Kuching,Water,2023,9,14946.44
Kuching,Water,2023,10,14542.88
Kuching,Water,2023,11,14775.1
Kuching,Water,2023,12,14715.09
Kuching,Water,2024,1,12825.12
Kuching,Water,2024,2,15737.12
Kuching,Water,2024,3,15487.48
Kuching,Water,2024,4,14612.09
Kuching,Water,2024,5,14102.36
Kuching,Water,2024,6,15255.93
Kuching,Water,2024,7,14155.04
Kuching,Water,2024,8,13407.5
Kuching,Water,2024,9,15382.33
Kuching,Water,2024,10,13980.84
Kuching,Water,2024,11,14254.55
Kuching,Water,2024,12,14482.94
Kuching,Water,2025,1,13552.45
Kuching,Water,2025,2,14973.22
Kuching,Water,2025,3,15667.08
Kuching,Electricity,2020,1,36732.33
Kuching,Electricity,2020,2,38795.29
Kuching,Electricity,2020,3,38532.18
Kuching,Electricity,2020,4,34734.9
Kuching,Electricity,2020,5,34001.06
Kuching,Electricity,2020,6,36841.64
Kuching,Electricity,2020,7,34385.41
Kuching,Electricity,2020,8,33708.97
Kuching,Electricity,2020,9,39058.17
Kuching,Electricity,2020,10,34065.56
Kuching,Electricity,2020,11,35335.46
Kuching,Electricity,2020,12,38955.39
Kuching,Electricity,2021,1,34377.78
Kuching,Electricity,2021,2,33857.16
Kuching,Electricity,2021,3,37534.15
Kuching,Electricity,2021,4,35979.95
Kuching,Electricity,2021,5,37596.4
Kuching,Electricity,2021,6,42854.65
Kuching,Electricity,2021,7,33951.72
Kuching,Electricity,2021,8,34299.27
Kuching,Electricity,2021,9,42300.19
Kuching,Electricity,2021,10,37092.05
Kuching,Electricity,2021,11,35828.78
Kuching,Electricity,2021,12,38815.78
Kuching,Electricity,2022,1,35894.39
Kuching,Electricity,2022,2,34945.23
Kuching,Electricity,2022,3,36751.37
Kuching,Electricity,2022,4,34395.22
Kuching,Electricity,2022,5,30794.64
Kuching,Electricity,2022,6,39063.51
Kuching,Electricity,2022,7,34902.95
Kuching,Electricity,2022,8,35364.29
Kuching,Electricity,2022,9,37303.75
Kuching,Electricity,2022,10,37101.16
Kuching,Electricity,2022,11,32573.88
Kuching,Electricity,2022,12,39294.09
Kuching,Electricity,2023,1,34050.25
Kuching,Electricity,2023,2,36250.45
Kuching,Electricity,2023,3,37795.03
Kuching,Electricity,2023,4,31066.53
Kuching,Electricity,2023,5,36884.94
Kuching,Electricity,2023,6,39949.47
Kuching,Electricity,2023,7,35064.76
Kuching,Electricity,2023,8,36308.5
Kuching,Electricity,2023,9,37553.29
Kuching,Electricity,2023,10,32773.08
Kuching,Electricity,2023,11,37750.81
Kuching,Electricity,2023,12,38745.05
Kuching,Electricity,2024,1,37292.56
Kuching,Electricity,2024,2,36640.72
Kuching,Electricity,2024,3,38570.68
Kuching,Electricity,2024,4,38478.64
Kuching,Electricity,2024,5,32865.57
Kuching,Electricity,2024,6,40559.31
Kuching,Electricity,2024,7,36156.75
Kuching,Electricity,2024,8,34135.29
Kuching,Electricity,2024,9,39166.9
Kuching,Electricity,2024,10,38318.48
Kuching,Electricity,2024,11,34990.77
Kuching,Electricity,2024,12,38640.93
Kuching,Electricity,2025,1,37293.23
Kuching,Electricity,2025,2,34812.42
Kuching,Electricity,2025,3,42099.34
Kuching,Fuel,2020,1,24640.78
Kuching,Fuel,2020,2,26902.39
Kuching,Fuel,2020,3,28715.29
Kuching,Fuel,2020,4,26719.73
Kuching,Fuel,2020,5,27125.76
Kuching,Fuel,2020,6,28234.82
Kuching,Fuel,2020,7,26999.57
Kuching,Fuel,2020,8,25833.78
Kuching,Fuel,2020,9,25981.7
Kuching,Fuel,2020,10,24982.0
Kuching,Fuel,2020,11,25445.44
Kuching,Fuel,2020,12,28778.13
Kuching,Fuel,2021,1,24448.15
Kuching,Fuel,2021,2,24745.65
Kuching,Fuel,2021,3,30485.18
Kuching,Fuel,2021,4,28173.18
Kuching,Fuel,2021,5,24370.33
Kuching,Fuel,2021,6,28541.54
Kuching,Fuel,2021,7,24886.31
Kuching,Fuel,2021,8,25248.16
Kuching,Fuel,2021,9,29864.24
Kuching,Fuel,2021,10,23438.85
Kuching,Fuel,2021,11,24384.03
Kuching,Fuel,2021,12,26555.57
Kuching,Fuel,2022,1,22771.12
Kuching,Fuel,2022,2,24742.9
Kuching,Fuel,2022,3,27268.84
Kuching,Fuel,2022,4,26608.72
Kuching,Fuel,2022,5,25738.42
Kuching,Fuel,2022,6,25641.12
Kuching,Fuel,2022,7,28146.89
Kuching,Fuel,2022,8,25332.36
Kuching,Fuel,2022,9,27601.69
Kuching,Fuel,2022,10,25057.28
Kuching,Fuel,2022,11,26136.0
Kuching,Fuel,2022,12,26217.25
Kuching,Fuel,2023,1,22043.02
Kuching,Fuel,2023,2,24220.37
Kuching,Fuel,2023,3,29129.17
Kuching,Fuel,2023,4,25732.0
Kuching,Fuel,2023,5,23424.75
Kuching,Fuel,2023,6,24675.84
Kuching,Fuel,2023,7,23369.44
Kuching,Fuel,2023,8,26015.23
Kuching,Fuel,2023,9,26451.96
Kuching,Fuel,2023,10,22912.89
Kuching,Fuel,2023,11,24056.88
Kuching,Fuel,2023,12,27403.22
Kuching,Fuel,2024,1,23707.58
Kuching,Fuel,2024,2,23139.33
Kuching,Fuel,2024,3,28544.6
Kuching,Fuel,2024,4,25804.88
Kuching,Fuel,2024,5,24243.04
Kuching,Fuel,2024,6,27011.34
Kuching,Fuel,2024,7,25394.15
Kuching,Fuel,2024,8,25007.74
Kuching,Fuel,2024,9,28535.7
Kuching,Fuel,2024,10,25189.8
Kuching,Fuel,2024,11,24811.29
Kuching,Fuel,2024,12,25523.91
Kuching,Fuel,2025,1,25769.9
Kuching,Fuel,2025,2,25371.88
Kuching,Fuel,2025,3,29137.51
Miri,Water,2020,1,10782.64
Miri,Water,2020,2,11323.03
Miri,Water,2020,3,13214.92
Miri,Water,2020,4,11074.93
Miri,Water,2020,5,11356.92
Miri,Water,2020,6,12766.71
Miri,Water,2020,7,12009.41
Miri,Water,2020,8,11517.73
Miri,Water,2020,9,12417.21
Miri,Water,2020,10,11128.59
Miri,Water,2020,11,11136.91
Miri,Water,2020,12,12286.42
Miri,Water,2021,1,11215.92
Miri,Water,2021,2,12217.49
Miri,Water,2021,3,12654.23
Miri,Water,2021,4,11154.64
Miri,Water,2021,5,11588.25
Miri,Water,2021,6,12725.62
Miri,Water,2021,7,11667.48
Miri,Water,2021,8,12207.27
Miri,Water,2021,9,13237.77
Miri,Water,2021,10,10878.38
Miri,Water,2021,11,11108.86
Miri,Water,2021,12,12740.45
Miri,Water,2022,1,12112.16
Miri,Water,2022,2,11791.4
Miri,Water,2022,3,13875.85
Miri,Water,2022,4,11761.63
Miri,Water,2022,5,11016.4
Miri,Water,2022,6,12278.95
Miri,Water,2022,7,11192.52
Miri,Water,2022,8,11637.89
Miri,Water,2022,9,12644.56
Miri,Water,2022,10,10908.29
Miri,Water,2022,11,11136.54
Miri,Water,2022,12,13444.77
Miri,Water,2023,1,10786.49
Miri,Water,2023,2,11317.76
Miri,Water,2023,3,11625.76
Miri,Water,2023,4,11824.59
Miri,Water,2023,5,12497.7
Miri,Water,2023,6,12546.04
Miri,Water,2023,7,11096.73
Miri,Water,2023,8,11234.3
Miri,Water,2023,9,13245.87
Miri,Water,2023,10,12372.49
Miri,Water,2023,11,10518.79
Miri,Water,2023,12,12748.84
Miri,Water,2024,1,10290.6
Miri,Water,2024,2,11721.07
Miri,Water,2024,3,13095.43
Miri,Water,2024,4,11978.52
Miri,Water,2024,5,10522.44
Miri,Water,2024,6,12119.96
Miri,Water,2024,7,10810.45
Miri,Water,2024,8,11155.31
Miri,Water,2024,9,12997.48
Miri,Water,2024,10,11649.24
Miri,Water,2024,11,11105.77
Miri,Water,2024,12,13339.5
Miri,Water,2025,1,11644.95
Miri,Water,2025,2,11361.18
Miri,Water,2025,3,13287.45
Miri,Electricity,2020,1,28864.17
Miri,Electricity,2020,2,28680.31
Miri,Electricity,2020,3,31262.58
Miri,Electricity,2020,4,29536.68
Miri,Electricity,2020,5,30336.09
Miri,Electricity,2020,6,30844.85
Miri,Electricity,2020,7,28671.11
Miri,Electricity,2020,8,29998.75
Miri,Electricity,2020,9,28136.35
Miri,Electricity,2020,10,27282.04
Miri,Electricity,2020,11,26252.65
Miri,Electricity,2020,12,28918.68
Miri,Electricity,2021,1,30058.73
Miri,Electricity,2021,2,29376.65
Miri,Electricity,2021,3,32049.38
Miri,Electricity,2021,4,28946.45
Miri,Electricity,2021,5,29509.25
Miri,Electricity,2021,6,32998.96
Miri,Electricity,2021,7,30413.78
Miri,Electricity,2021,8,31084.37
Miri,Electricity,2021,9,30927.9
Miri,Electricity,2021,10,28917.6
Miri,Electricity,2021,11,32028.73
Miri,Electricity,2021,12,30743.97
Miri,Electricity,2022,1,27258.03
Miri,Electricity,2022,2,28130.56
Miri,Electricity,2022,3,32343.94
Miri,Electricity,2022,4,29810.38
Miri,Electricity,2022,5,26135.48
Miri,Electricity,2022,6,30172.72
Miri,Electricity,2022,7,27152.51
Miri,Electricity,2022,8,27180.68
Miri,Electricity,2022,9,29046.85
Miri,Electricity,2022,10,26359.04
Miri,Electricity,2022,11,24127.21
Miri,Electricity,2022,12,31087.2
Miri,Electricity,2023,1,28048.29
Miri,Electricity,2023,2,29502.29
Miri,Electricity,2023,3,31385.39
Miri,Electricity,2023,4,30537.07
Miri,Electricity,2023,5,30245.61
Miri,Electricity,2023,6,30350.15
Miri,Electricity,2023,7,28132.07
Miri,Electricity,2023,8,29089.8
Miri,Electricity,2023,9,33360.41
Miri,Electricity,2023,10,28445.87
Miri,Electricity,2023,11,28295.23
Miri,Electricity,2023,12,31265.0
Miri,Electricity,2024,1,28963.71
Miri,Electricity,2024,2,28253.81
Miri,Electricity,2024,3,31039.26
Miri,Electricity,2024,4,27812.85
Miri,Electricity,2024,5,28951.5
Miri,Electricity,2024,6,29464.22
Miri,Electricity,2024,7,32915.35
Miri,Electricity,2024,8,27889.35
Miri,Electricity,2024,9,36620.78
Miri,Electricity,2024,10,28504.82
Miri,Electricity,2024,11,30754.44
Miri,Electricity,2024,12,32522.27
Miri,Electricity,2025,1,27083.54
Miri,Electricity,2025,2,27345.33
Miri,Electricity,2025,3,33728.78
Miri,Fuel,2020,1,20978.69
Miri,Fuel,2020,2,21153.57
Miri,Fuel,2020,3,23505.79
Miri,Fuel,2020,4,22023.07
Miri,Fuel,2020,5,19322.65
Miri,Fuel,2020,6,21846.08
Miri,Fuel,2020,7,20734.48
Miri,Fuel,2020,8,20155.07
Miri,Fuel,2020,9,25178.7
Miri,Fuel,2020,10,20920.79
Miri,Fuel,2020,11,20786.44
Miri,Fuel,2020,12,23895.53
Miri,Fuel,2021,1,19618.65
Miri,Fuel,2021,2,21423.77
Miri,Fuel,2021,3,20937.44
Miri,Fuel,2021,4,20247.31
Miri,Fuel,2021,5,21043.83
Miri,Fuel,2021,6,23935.31
Miri,Fuel,2021,7,19532.78
Miri,Fuel,2021,8,19133.74
Miri,Fuel,2021,9,21730.12
Miri,Fuel,2021,10,20194.48
Miri,Fuel,2021,11,20165.78
Miri,Fuel,2021,12,23337.62
Miri,Fuel,2022,1,20151.75
Miri,Fuel,2022,2,20678.64
Miri,Fuel,2022,3,25950.19
Miri,Fuel,2022,4,21385.82
Miri,Fuel,2022,5,22001.44
Miri,Fuel,2022,6,22574.38
Miri,Fuel,2022,7,18949.71
Miri,Fuel,2022,8,19116.51
Miri,Fuel,2022,9,21247.22
Miri,Fuel,2022,10,20724.85
Miri,Fuel,2022,11,19903.81
Miri,Fuel,2022,12,22998.53
Miri,Fuel,2023,1,20748.18
Miri,Fuel,2023,2,19976.29
Miri,Fuel,2023,3,22552.97
Miri,Fuel,2023,4,19855.81
Miri,Fuel,2023,5,20692.95
Miri,Fuel,2023,6,21785.75
Miri,Fuel,2023,7,21032.12
Miri,Fuel,2023,8,18904.34
Miri,Fuel,2023,9,22891.97
Miri,Fuel,2023,10,19130.82
Miri,Fuel,2023,11,21151.58
Miri,Fuel,2023,12,22679.98
Miri,Fuel,2024,1,20775.93
Miri,Fuel,2024,2,21841.13
Miri,Fuel,2024,3,23500.06
Miri,Fuel,2024,4,19452.53
Miri,Fuel,2024,5,21218.1
Miri,Fuel,2024,6,24415.11
Miri,Fuel,2024,7,20909.06
Miri,Fuel,2024,8,20653.65
Miri,Fuel,2024,9,23209.84
Miri,Fuel,2024,10,22351.06
Miri,Fuel,2024,11,20165.98
Miri,Fuel,2024,12,23143.48
Miri,Fuel,2025,1,19686.23
Miri,Fuel,2025,2,23050.47
Miri,Fuel,2025,3,21650.37
Sibu,Water,2020,1,10477.43
Sibu,Water,2020,2,10193.24
Sibu,Water,2020,3,11255.21
Sibu,Water,2020,4,10272.4
Sibu,Water,2020,5,10133.16
Sibu,Water,2020,6,12013.29
Sibu,Water,2020,7,9293.39
Sibu,Water,2020,8,9156.18
Sibu,Water,2020,9,11188.28
Sibu,Water,2020,10,10930.83
Sibu,Water,2020,11,10539.0
Sibu,Water,2020,12,11931.06
Sibu,Water,2021,1,10544.75
Sibu,Water,2021,2,9599.46
Sibu,Water,2021,3,10636.52
Sibu,Water,2021,4,9459.18
Sibu,Water,2021,5,10747.02
Sibu,Water,2021,6,11100.95
Sibu,Water,2021,7,9453.86
Sibu,Water,2021,8,9857.93
Sibu,Water,2021,9,10361.58
Sibu,Water,2021,10,10392.71
Sibu,Water,2021,11,9651.74
Sibu,Water,2021,12,9906.56
Sibu,Water,2022,1,9916.74
Sibu,Water,2022,2,10256.33
Sibu,Water,2022,3,11614.77
Sibu,Water,2022,4,10124.55
Sibu,Water,2022,5,9265.9
Sibu,Water,2022,6,11840.99
Sibu,Water,2022,7,10119.54
Sibu,Water,2022,8,10240.71
Sibu,Water,2022,9,10508.21
Sibu,Water,2022,10,10254.93
Sibu,Water,2022,11,10386.5
Sibu,Water,2022,12,11659.19
Sibu,Water,2023,1,9509.21
Sibu,Water,2023,2,10805.87
Sibu,Water,2023,3,10760.62
Sibu,Water,2023,4,8946.03
Sibu,Water,2023,5,10430.1
Sibu,Water,2023,6,11247.12
Sibu,Water,2023,7,10554.51
Sibu,Water,2023,8,10248.17
Sibu,Water,2023,9,11209.98
Sibu,Water,2023,10,10069.3
Sibu,Water,2023,11,9722.19
Sibu,Water,2023,12,10420.3
Sibu,Water,2024,1,10021.85
Sibu,Water,2024,2,9861.93
Sibu,Water,2024,3,9345.77
Sibu,Water,2024,4,10244.48
Sibu,Water,2024,5,10288.82
Sibu,Water,2024,6,11787.86
Sibu,Water,2024,7,10821.52
Sibu,Water,2024,8,10210.16
Sibu,Water,2024,9,11083.39
